"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3"
"DOK7",1.22301735078142,1.29162282259793,1.55940856746533,1.60619752460178,1.83289340145608,1.88663302402892,1.03101560522353,1.31252587342482,1.15962864819886,1.46788016097169,1.30523155678724,1.91880895332085
"DOLK",15.4808248875227,15.4323765816896,15.7028816212206,14.8080140206708,13.5928444954699,15.0930641922314,16.1800715646412,15.7503104810979,15.9172837068249,14.4914126529971,15.167690849562,14.7159048860985
"DOLPP1",18.1521522589664,17.5291668781148,18.7491681251064,14.9348190884025,13.6062232794222,14.6898143855687,19.1906371318939,18.0919759598217,18.0018542529919,15.5376676613493,15.2277014958511,14.6554699584348
"DONSON",21.0487723002908,19.9949922667108,20.7618931366023,18.9080445439964,20.6568424222496,20.0760796602772,21.6100870854851,20.2994058378544,21.7568422566834,21.4872670372026,20.7336782928731,19.7168951502654
"DOPEY1",29.5669808662596,30.2776518803801,26.4192823581044,36.2098915633911,38.7048219738135,36.8685537520155,28.7859556978409,29.9196238873886,29.0873519256548,37.0717819377318,37.3416246533728,39.3280291771194
"DOPEY2",11.4684697191697,12.2117066863804,12.185146015543,14.3994199135353,14.7434199153621,13.5808774172463,12.8120872542444,12.8120423326355,12.4798130710925,15.6157463933158,14.4775684172377,15.5468851414737
"DOT1L",61.8911148829651,64.8663046102104,64.9511801007069,45.790718903121,41.6749120112095,47.6266825226232,66.5761143479672,65.4771430038065,67.4655381398552,50.0953144297572,47.4534185530808,49.722836735267
"DPAGT1",35.2529387251557,36.9370578618266,34.7965702437902,31.1376888541223,30.0888851085747,32.879261021817,35.4119493207441,33.663305639998,34.9959359902871,31.840506895971,30.8754775157257,30.3836598828994
"DPCD",5.28901363101089,5.48520341544836,5.63925656374089,6.32616393461579,7.06399792677964,6.68242536755281,5.95239676082383,6.08534723133327,6.01902488827028,7.18324334092529,6.94623230795966,7.07088653664691
"DPF1",3.02535870982773,2.53292267808166,3.04628650388575,2.53610135463439,2.67575679044683,2.6643290797355,3.14803431461583,2.78911748102775,2.73341038504017,2.37359345178401,2.20539125112326,2.32674471505048
"DPF2",30.8114546617916,32.2905705649483,32.1492022106514,35.3786138971498,33.7279143435823,36.3932950513059,33.3224243608244,30.9040182924572,31.9726184431972,35.9630639438064,34.3710976620639,33.7680158320638
"DPH1",19.3000720531209,19.709828786397,18.1870557345084,17.9640512619936,16.4023891254391,18.1318395210108,19.6167902487196,17.9279102256436,19.4237798573309,17.8019508883801,17.7181433168474,17.722542537365
"DPH2",33.2896740304803,33.5150960980606,35.9207950249862,29.4469546176994,26.9314920958474,31.669511601829,36.4429649259676,36.7059792556646,35.3962839759748,34.6669569931612,33.9360204764681,31.0333353552837
"DPH3",19.8686678390105,19.6762801416542,19.1299539380921,22.782643835799,23.7205839473112,22.1643375876375,20.3178808602716,20.6126222394671,20.1416452109779,24.079480938493,24.8744128868188,25.3675608868166
"DPH3P1",5.71814252602191,6.15617631030443,5.11340948866537,4.8890398336563,5.09731668580122,5.54468484161171,5.11383740190869,5.44399936136432,6.35034735918424,5.15319630979423,5.04089428828174,4.72903308968052
"DPH5",15.2877168847678,15.868508963346,16.0292694609226,20.9087467237636,21.8475541939984,19.8600529781365,16.4275153098949,16.6153843522188,16.0001143245533,20.5347065072103,19.8185159369648,19.5355903672745
"DPH6",5.37483941001309,5.72004392864799,5.62112390597966,6.50932681022828,7.55901293301231,5.89032753303685,5.26505302400814,5.08603775952119,5.64628710849208,5.96521512224665,5.77602470532283,6.17947135360809
"DPH7",13.9037761983572,15.2143103908614,14.850646706443,13.5399633433536,12.228208532342,13.7248952053402,14.7641434668009,14.85540647649,14.7852652645355,13.7730883189046,13.7274353386244,13.7187285796483
"DPM1",30.9509215526702,28.9524804130394,28.2325481342269,31.5885513171684,34.4102323251463,30.6469853063629,28.8271963220498,31.3962154949915,30.1779550590799,32.7774516795699,33.1108740899935,31.2448576021064
"DPM2",19.1606051622423,20.5485449049671,21.0520156607819,18.5698976967118,16.3488739896302,20.0760796602772,20.2491464865901,19.4790771669638,18.595473680046,20.1130813545908,18.4982817186053,18.4628704012447
"DPM3",6.13654319865766,5.8374641852478,6.61842008284702,6.07255379915235,5.90004372293527,5.89032753303685,5.73244676504281,6.04060203110288,6.25371163850101,5.54358996962712,5.34094751972708,6.11903642594444
"DPP3",48.8777811417558,49.3836050614067,53.0380239515823,53.8921537859809,51.8829241667641,52.9841442397129,48.1827959507795,47.5492327781629,48.8010389450354,52.9217645269474,50.3489322365283,50.6595781140536
"DPP4",1.00845290327591,1.09033095414111,1.06982680791226,1.0989772536749,1.0167875803698,0.763294276897196,1.04476247995984,1.0738848055294,0.704060250692166,0.999407769172214,0.72012775546882,0.785654059627434
"DPP7",21.563726974304,22.5782379119067,22.593291570486,18.583987148682,17.9275704959938,18.4918839912453,22.9297870601712,23.7895314558249,23.8690230087599,19.3010625421384,18.7833322884784,17.9642822480196
"DPP8",27.8611935085908,27.2918224982706,26.9995274064636,31.0813310462415,32.8850509545916,29.667664347325,29.0471463178308,28.2640514788641,28.4247069838269,31.7624281640044,31.5055893017609,29.9303979254221
"DPP9",187.861902013452,200.151214535565,192.750152001819,158.661318636322,151.889334209715,154.97754176775,185.362858944454,183.544811345067,186.410305197967,151.066730608937,146.561000899477,148.700139516408
"DPP9-AS1",6.55494387129341,6.91102081701751,6.5277567940409,3.80415203195159,4.08052910543142,4.73818522828637,5.58123114294336,5.89145136366824,5.8809738587228,3.23245950341638,3.25557756118196,4.12468381304403
"DPY19L1",28.0113886218447,26.3189118007293,26.383017042582,27.4603418899024,27.6138100774113,25.0158897918949,26.7789119863391,26.1610270680357,27.099417100171,24.5167218375059,26.0746258126002,24.944516393171
"DPY19L2",2.93953293082552,3.20389557293773,2.32098019343676,4.62134024622267,5.12407425370569,4.23412296995803,2.15825933360125,2.56539147987579,3.10614816481838,4.62226093242149,4.38077717910199,4.41174971944636
"DPY19L2P2",31.3371375581801,32.5925083676335,31.6596204510984,25.7414287495391,25.7407803240985,26.2256392118829,29.2945900630845,29.6511526860062,32.5386276643419,25.1257359468452,25.444514026565,25.6697355251348
"DPY19L3",15.1160653267634,13.2013917062932,13.47256471659,14.1035414221613,15.6397984401617,14.1137432331934,13.5819122394779,13.3638998021436,14.3296968670288,12.3676711435061,13.3823741224622,14.0662294137143
"DPY19L4",27.5286186149573,24.4905106622465,24.0076388758615,27.432162985962,31.0120212012788,26.7152996914019,24.9643245211457,25.1169723959932,24.6835240830901,27.2182459635495,28.9401341729032,28.3439810742513
"DPY30",12.4769226224456,12.0775121074092,11.4417070473328,13.8076629307873,15.024374378359,13.9697254450996,12.0147685195382,11.6486671266453,11.4444303494864,14.8661905664367,15.6027680351578,15.3504716265668
"DPYD",2.91807648607497,3.25421854005193,2.95562321507963,3.36737902087567,3.09049909296609,2.82274864663869,2.99681869251638,2.63996681359311,2.34686750230722,2.71713987243696,2.56545512885767,2.64402808528463
"DPYSL2",131.131062092994,132.735212924902,136.593310915306,127.016409511273,124.5564785953,121.637423824032,122.759591395281,119.14155314679,122.119940737704,110.215938044023,113.660164071495,115.370276909906
"DPYSL3",37.2913009764581,36.4506025130559,38.9852141866331,48.3831780656362,47.3876527588134,47.8283074259545,35.5081774438983,33.469409772333,35.1339870198346,46.7847761943743,47.243381291069,46.5953292286732
"DPYSL4",0.407672450260474,0.419358059285043,0.65277567940409,2.90242710585936,2.92995368553928,3.00997177116064,0.52238123997992,0.402706802073525,0.317517367959212,2.99822330751664,2.83550303715848,2.99152891935061
"DPYSL5",2.12418803030458,2.06324165168241,2.21218424686942,1.32440848519796,1.59207529031587,1.44017788093811,1.69086559256658,2.10302441082841,2.56774914958319,1.49911165375832,1.3202342183595,1.17848108944115
"DQX1",1.22301735078142,1.56001198054036,1.63193919851022,1.45121355292968,1.87302975331278,1.77141879355387,1.19597810205929,1.37218614039868,1.27006947183685,1.43664866818506,1.30523155678724,1.78283036607764
"DR1",67.1908567363513,59.7501362869329,63.826955319511,71.2785375171967,80.4466279047841,70.0502521288295,64.2253987680575,66.3273018081839,64.2903644602631,68.1002700212504,72.4928607171945,69.9836462345053
"DRAM1",25.2649636937741,26.0505226427869,24.5878839242207,28.7847503751004,26.5568861451848,25.1599075799887,25.3904776379714,23.2525890530602,24.1313199649001,26.8903152892899,26.4646950134791,24.4006020441982
"DRAM2",12.1550759511873,10.6852433505829,10.9158599722573,12.6382384172614,13.7400111189445,12.6015564582084,11.0937279122051,10.6941028550636,10.8922262312965,12.3676711435061,12.8572809674329,12.5704649540389
"DRAP1",92.3270817616221,99.505280307155,99.9290769221094,75.3222102326415,76.3928563672571,78.3312749442236,96.5168075236584,99.2001089107783,97.6296880959804,80.3586309400033,76.393552725984,77.8250780988637
"DRG1",34.9954613881491,32.3744421768053,33.5454168582657,37.1961532013044,35.7882470722264,37.5454373560564,37.2127899112012,35.4531136492137,35.989903403029,41.3504964495003,40.5972022145547,38.889875951558
"DRG2",25.8121030349132,25.9331023861871,25.7121087054166,23.2898641067259,23.5332809719799,25.7791840687921,27.4112682242095,26.4444133361615,25.8707629371984,25.9689862520842,24.3643223933617,24.2495147250391
"DROSHA",59.8098397421616,60.588852405503,63.3192409021967,67.319401513573,65.6229352857086,66.291387859581,61.0223769544965,61.1965188484323,61.5431489722682,66.3356906788057,66.341769472565,66.1913545236113
"DSC1",22.9154829935887,19.1730504705122,14.1797383692777,48.4677147774573,49.6219096788366,48.9228426154675,18.9569402613766,18.8526443637384,12.6868896154137,44.64541893849,43.0126307276897,52.9863228291041
"DSC2",105.47988239371,92.074255496624,87.6714002755215,156.646527004584,155.969863315146,153.494158550383,132.877291201208,128.254658927046,103.579687469477,195.259292902021,192.274110710175,193.573073306667
"DSC3",340.460137079372,321.060530188629,321.147501609051,364.339138497171,374.552435526748,355.335088563859,331.134718648324,333.888684119183,314.63210144167,326.150479170795,324.46256182342,338.254290133442
"DSCAM",20.7805667409089,21.169194832709,21.0882809763043,16.442390449213,16.7502375081972,15.683537123416,23.4796620496238,21.895317979405,22.6127586398778,20.9251001670432,21.6038326640646,22.3307057717182
"DSCC1",9.730497694375,9.42716917272776,9.30205343150828,9.55264843578955,10.3016636432203,8.65546906443802,8.90797482913127,9.79919885045578,10.3952425249255,10.087772170082,10.5768764084483,10.0624154559975
"DSCR3",30.3394128772795,28.9021574459252,30.1908751724391,37.5765684044996,37.3535647946378,38.1935174024786,30.105655672527,30.575886824101,28.9493008961073,36.8063142490454,36.5014756053258,38.3912877983329
"DSE",129.124884508818,129.715834898049,126.003838782751,132.638100847379,134.443399936001,127.542153135879,138.087356726271,136.592181236642,130.223536172141,131.953057023519,135.609057951722,137.71609141354
"DSEL",17.8946749219598,16.3885129568595,16.1199327497288,24.698809303745,24.8845381511556,25.1743093587981,15.6851840741339,15.4520091462286,14.8819009852187,24.1731754168529,23.5691813300316,23.3127733462525
"DSG1",51.1307078405637,39.7886926649649,33.5816821737882,90.3415660328652,87.9922620538442,84.9416914177295,45.3096991308899,42.3289594179505,29.2806233670213,89.1971433986201,88.0656234292078,91.9970686359894
"DSG2",246.105421288823,243.915421602552,241.907787192499,241.000075950118,248.336987721371,239.112733572154,234.97532986781,246.247751934589,239.463315853065,235.23560366891,240.942744850609,246.015481786798
"DSG3",210.906123675544,198.725397133996,193.05840718376,332.285635264986,340.931551454783,322.283006196329,233.380692398397,227.767984239437,198.558795798146,332.131310039435,326.892992998127,353.876718934495
"DSN1",16.9291349081849,15.6504427725178,16.13806540749,15.8647229184352,16.3890103414869,15.4387068836565,16.0151090678054,16.9584308873184,16.9388613254762,14.5226441457837,15.2427041574234,14.9425358648372
"DSP",1817.97237904708,1772.69361388736,1733.44581665756,2389.17654948924,2295.85284133919,2310.779811744,1910.5131571034,1841.51854561526,1697.98624812518,2224.65046268456,2151.00660292379,2315.92686299869
"DST",825.000300658696,810.921066400673,787.573857201034,1116.22274288642,1207.26132749776,1093.22462764131,823.094124836782,838.9575892531,817.66244290679,975.000357559461,1034.89859791656,1085.4717357668
"DSTN",200.102803743641,183.913670480048,186.167997234494,197.970889633155,219.104344785739,191.759684846909,185.170402698145,198.116831553431,188.605316567772,192.792004971877,205.311423616475,200.825264626305
"DSTYK",31.2513117791779,31.3008855450356,31.4238959002024,35.7026712924642,35.6009440968951,34.7082869306084,32.7725493713718,31.187404560583,33.2841032238983,36.3222261108526,36.4414649590367,36.2005216705256
"DTD1",35.7786216215442,36.3667309011989,37.4076729614066,32.9834070622173,33.59412650406,33.5417428470485,35.453189944953,36.7358093891516,34.7060288282374,33.6519334775956,33.9210178148959,32.9974705043522
"DTD2",18.1950651484675,19.0556302139123,18.313984338837,18.0908563297253,19.6400548418798,19.2983836045706,16.7161996793574,17.7340143579786,17.9742440470824,18.4109649977194,19.0083722120624,17.0728670649808
"DTL",46.7214084443254,45.055829889585,45.0596545366434,41.0143946852262,40.9792152456933,41.1458820584017,46.0245366171782,44.625879696444,47.0063755609182,41.5066539134335,44.5729075312055,39.4942252281945
"DTNB",18.4632707078494,19.0053072467981,18.8216987561513,18.7812394762647,18.7035399652234,20.3065081212273,17.967165280362,17.4506280898528,17.6843368850326,17.0523950615009,17.2080528233903,18.1002608352628
"DTNBP1",7.47757099556712,7.41425048815956,7.14426715792254,7.38287283238012,7.38508874163326,7.8345676723033,7.57452797970884,7.24872243732345,7.48236580147361,7.66733147911808,7.68136272500075,7.6752358132834
"DTWD1",7.71359188782318,6.99489242887452,6.32829755866743,9.70763240746165,10.9170877050231,9.47637045657274,7.01090611551998,6.89076083548032,7.9931546107993,9.43191082156277,9.93176196084081,9.05013041763141
"DTWD2",11.6186648324235,11.356216245439,12.6747277750961,10.3416577461203,10.8635725692141,10.1100487241855,11.176209160623,11.4995164592107,12.4245926592735,9.69737851024914,10.6218843931651,10.5156774134749
"DTX2",52.8257669758572,53.4429910752859,52.9110953472537,47.3123797159016,42.7318359434359,47.2666380523887,63.5930425301871,64.5822389991987,65.8503410941497,55.373436710698,54.039586983306,55.4188286675659
"DTX2P1-UPK3BP1-PMS2P11",7.12353965718302,7.96780312641582,7.27119576225111,5.94574873142064,6.03383156245761,5.80391686018057,8.00068109653457,7.3531279045277,8.8490709939937,5.80905765831349,6.22610455249084,6.17947135360809
"DTX3",3.35793360346127,3.58970498747997,3.4452049746327,3.59281025239872,3.34469598805854,3.61484648115465,3.50545305775999,3.25148455007513,3.52030125346083,3.57600592406933,2.94052166816435,3.38435594916433
"DTX3L",109.449324672562,106.718238926858,109.847640717499,107.319355656945,107.204195809252,106.357136507279,104.833666739128,107.477970953401,107.748828561811,114.400958077432,113.390116163195,107.695041096622
"DTX4",15.2233475505161,14.8285009763191,15.9023408565941,14.6530300489987,13.3787839522342,14.473787703428,15.1215622099451,15.0194722106681,16.4418776191053,15.8343668428223,15.0626722185562,14.459056443528
"DTYMK",39.780248567522,39.6880467307365,40.4176941497699,32.9411387063067,31.1458090408012,34.0025997689487,41.1993835847321,40.4645760750175,40.6836384076434,32.8399146651432,35.1812413869663,32.2420339085566
"DUBR",7.27373477043688,6.60908301433228,7.32559373553478,8.45367118211465,7.93361888367486,7.58973743254382,6.57100612395794,5.99585683087248,6.76450044782669,7.21447483371192,7.3363015088386,7.5543659579561
"DUOX1",52.8257669758572,50.5074846602906,52.5121768765068,57.9358265014257,52.2040149816177,59.7961856165502,57.365708274637,53.9627114778524,49.5603196075466,56.5914649293766,50.1989056208057,56.8390494676617
"DUOX2",1.2337455731567,1.29162282259793,1.06982680791226,2.21204395932,1.91316610516949,2.23227571545406,0.962281231541958,1.22303547296404,1.18723885410836,2.06127852391769,1.92034068125019,2.52315822995734
"DUOXA1",9.20481479798649,9.19232865952814,8.73994104091031,11.5251717116163,10.6896483778351,12.169503093927,11.8223122732298,11.2907055248022,8.75243527331046,12.2739766651463,13.0223102447278,14.4288389796961
"DUS1L",60.7431950888106,61.9475725175865,65.5132924913049,51.1447106517936,46.9193953204852,53.5458136132788,66.3286706027135,62.4344693881398,65.3671624907335,57.106784560356,54.3396402147514,55.1317627611636
"DUS2",13.9788737549841,14.5097888512625,14.4335955779349,14.9489085403727,14.4357078844607,14.286564578906,14.461712222602,15.2581132785636,14.6748244408975,15.7406723644624,14.8526349565444,14.2928603924529
"DUS3L",25.1469532476461,24.6750282083319,25.3494555501922,16.9918790760504,16.3890103414869,17.7573932719669,26.3665057442497,23.4315698539818,27.044196688352,18.5358909688659,17.808159286281,17.2994980437195
"DUS4L",7.6170378864457,6.91102081701751,5.91124643015926,7.69284077572433,9.20460335913711,7.76255877825639,6.3235623787043,6.74161016804568,6.18468612372726,7.41747953682502,8.44649846518637,8.40045494524718
"DUSP1",12.959692629333,12.9330025483507,11.8224928603185,31.7294458368703,32.2830056767411,32.2599845330136,19.7267652466101,17.1672418217269,14.0259846020243,39.2111391936161,37.3116193302282,41.3072730581039
"DUSP10",6.44766164754065,6.05553037607602,6.00190971896538,8.5241184419656,8.36173997014636,8.29542459420349,7.68450297759935,6.68194990107182,6.51600859464122,9.33821634320287,10.4268497927256,10.8027433198772
"DUSP11",35.2529387251557,32.944769137433,35.4312132654331,35.4349717050306,34.4236111090985,33.0376805887202,34.0097680976401,33.5589001727938,33.7534767243597,35.2915868488938,34.6111402472202,33.7377983682319
